Cores,TempF_0,CoreF_0,Mean_fut
8562,0.74,3709,7.845309131
8563,-0.59,14736,7.825049929
8564,-1.69,14645,8.008726013
8565,-1.69,14645,7.989846338
8566,-1.69,14645,7.673554548
8567,2.52,7796,7.224399734
8569,-1.69,14645,8.123058327
8570,-0.59,14736,7.780241347
8572,4.1,8572,7.458650832
8573,1.16,3757,7.449455841
8574,0.3,9316,7.896443495
8575,-1.69,14645,8.890013048
8576,-1.69,14645,7.831746497
8577,2.16,7800,7.808029733
8578,-1.69,14645,8.020440111
8579,1.97,8107,6.99768758
8580,-1.69,14645,8.647865454
8581,3.45,8118,7.732291672
8582,4.22,8582,7.535479853
8583,4.2,8583,7.50112353
8584,-0.59,14736,7.95997203
8585,4.03,8585,7.483604339
8586,2.24,8130,7.830403599
8587,4.48,8587,7.482006924
8588,-3.83,14754,7.615427176
8590,0.91,3775,7.410070144
8592,0.3,9316,8.47852628
8593,-3.83,14754,7.714136093
8594,3.31,8181,7.892488523
8595,1.78,7835,7.92220535
8596,-1.69,14645,7.810386701
8598,-1.69,14645,8.089544432
8599,0.3,9316,7.951000922
8600,4.72,8600,8.243874521
8601,-1.69,14645,8.579154628
8602,0.3,9316,8.271283886
8603,4.48,8603,8.131099205
8604,-1.1,14643,8.026882349
8605,4.52,8605,8.135835249
8606,4.48,8606,8.118948526
8608,2.71,8140,7.338092699
8609,-1.69,14645,8.268067283
8611,4.85,8611,8.511537317
8613,4.45,8613,8.056002169
8614,3.59,8135,8.124883817
8615,-3.83,14754,7.40118472
8616,2.68,7829,7.692288657
8617,4.83,8617,8.406250987
8618,-1.69,14645,8.192903483
8619,4.29,8619,7.796024515
8620,3.6,8145,8.072065832
8621,-1.69,14645,8.337017132
8623,4.23,8623,7.917360911
8624,-1.1,14643,7.833858111
8626,-1.1,14643,8.331732178
8627,2.21,7861,7.356775553
8628,0.3,9316,8.309903624
8629,-1.1,14643,8.588496554
8630,0.3,9316,8.443520892
8631,4.25,8631,8.00251018
8632,2.21,7861,7.373013681
8634,-0.45,3774,7.529528158
8635,4.66,8635,8.346358018
8636,4.6,8636,8.327665961
8639,4.42,8639,8.15724155
8640,4.75,8640,8.421797339
8641,4.6,8641,8.794446178
8642,0.3,9316,8.710150657
8643,4.95,8643,8.589441424
8644,4.72,8644,8.373772413
8645,4.85,8645,8.522037348
8646,-1.41,14651,8.069419835
8647,3.1,8154,7.789598838
8648,4.85,8648,8.437667612
8649,3.57,8187,7.950724297
8650,4.23,8650,7.856319626
8654,3.64,8654,6.540933504
8655,4.63,8655,8.434738047
8657,2.92,8195,7.263122435
8658,-1.1,14643,8.412530348
8659,-1.41,14651,7.889489977
8660,1.25,7853,7.843925834
8661,4.34,8661,8.517460123
8662,0.3,9316,8.14943523
8664,-1.69,14645,7.678984429
8665,4.42,8665,8.054838648
8666,4.43,8666,8.610459079
8667,1.05,3798,8.22477166
8668,4.83,8668,9.010310578
8669,4.1,8669,7.895189847
8670,4.52,8670,8.697699065
8671,3.89,8173,7.942897248
8674,-1.1,14643,8.456518111
8675,4.91,8675,9.08723497
8676,4.76,8676,8.540769416
8677,4.86,8677,8.625908999
8678,4.09,8678,7.842859414
8679,3.8,8679,7.043556491
8680,1.88,8196,7.543832026
8681,4.88,8681,8.573326167
8682,4.82,8682,8.448816779
8683,4.27,8683,8.019568485
8684,4.38,8684,8.152626475
8685,3.99,8188,7.951396215
8689,4.81,8689,8.556590996
8690,-1.69,14645,8.206327726
8691,-1.69,14645,8.133339101
8692,3.96,8236,7.857381326
8693,4.05,8693,7.170967248
8694,4.69,8694,8.254584247
8695,2.92,7885,7.992864611
8696,-1.41,14651,7.742694224
8697,3.99,8193,7.88785212
8698,-2.87,14709,8.626569135
8699,4.94,8699,8.610560748
8701,4.76,8701,8.492116139
8702,-1.1,14643,8.513372367
8703,4.93,8703,8.589921537
8704,-1.69,14645,8.018689092
8707,-1.69,14645,8.009757303
8708,1.01,3800,8.362020415
8710,-1.69,14645,8.281659596
8711,-1.23,14757,8.26317802
8712,-1.69,14645,7.879815165
8713,-1.1,14643,8.051660834
8714,0.3,9316,8.608388069
8715,-1.69,14645,7.660432425
8716,0.3,9316,8.276100808
8717,-1.41,14651,8.191860029
8718,-1.69,14645,7.886831577
8719,-1.11,14789,7.869394336
8721,-1.11,14789,7.966079255
8722,-1.69,14645,7.860203028
8724,4.64,8724,8.410386175
8725,0.3,9316,7.949197741
8726,0.3,9316,8.266671221
8727,3.78,8244,8.082116017
8729,-1.41,14651,8.385118124
8731,0.14,9365,8.145823813
8732,4.5,8732,8.591752975
8734,3.71,8268,7.92374649
8736,4.23,8736,8.264341601
8738,2.14,7909,8.390767274
8739,4.46,8739,8.571066473
8740,4.81,8740,8.527426986
8741,4.9,8741,8.601403601
8742,4.43,8742,7.998841836
8743,4.51,8743,8.121874828
8745,0.3,9316,8.197548653
8746,5.14,8746,8.846167054
8747,-1.41,14651,8.480565916
8749,4.4,8749,8.174567859
8751,4.95,8751,8.675048174
8752,-1.41,14651,8.429967324
8754,1.36,3795,8.295738314
8755,4.49,8755,8.098921017
8756,4.75,8756,8.544046402
8757,3.68,8246,8.341229051
8758,3.9,8336,7.706698393
8759,-0.45,14737,8.057356657
8760,-1.1,14643,8.182655131
8761,4.12,8761,8.182649629
8764,4.51,8764,8.293611168
8765,2.37,7890,8.20398035
8768,4.93,8768,8.659693639
8770,4.29,8770,8.077660224
8771,2.02,7901,8.022706787
8772,2.62,7903,8.246080758
8776,4.85,8776,8.622499331
8777,4.18,8777,8.062548665
8778,4.49,8778,8.537364339
8779,-1.1,14643,8.14851154
8780,2.02,7901,8.294918944
8781,4.3,8781,8.078611268
8782,4.81,8782,8.595855768
8783,4.94,8783,8.667863664
8784,4.63,8784,8.423183994
8786,-3.96,14732,8.68803666
8787,-3.96,14732,8.837384471
8788,4.45,8788,8.188673137
8789,-1.11,14789,7.908837818
8790,-1.1,14643,7.589920273
8791,-1.1,14643,7.766306368
8792,3.45,8294,8.296639684
8794,4.41,8794,8.339437816
8795,4.65,8955,8.681782707
8796,-1.41,14651,9.959859953
8797,-1.41,14651,9.933729507
8799,4.61,8799,8.181254942
8800,-2.79,14703,8.408835992
8801,3.82,8284,8.195265657
8802,4.22,8802,8.101677181
8803,4.66,8803,8.61786672
8804,0.36,9381,8.018536878
8805,4.24,8805,7.222115727
8807,3.61,8269,8.246719059
8808,4.83,8808,8.560116386
8809,5,8809,8.760979457
8810,4.86,8810,8.62697839
8811,5,8811,8.767408639
8812,-1.41,14651,8.487556907
8813,4.54,8813,8.366780619
8814,2.66,7902,8.250896815
8815,3.44,8157,7.97631793
8816,3.26,8276,8.028937467
8817,4.3,8817,8.206975771
8819,3.84,8261,8.40489128
8820,4.92,8820,8.68489441
8822,4.73,8822,8.659184588
8823,-2.79,14703,8.59187876
8824,4.97,8824,8.748170799
8825,3.46,8289,8.029246165
8826,4.47,8826,8.331496772
8827,4.11,8827,7.930908493
8829,3.93,8304,8.389507419
8830,3.52,8279,7.65782694
8831,4.09,8831,7.918504278
8832,3.85,8262,8.242066453
8833,4.63,8833,8.731481131
8835,-1.41,14651,9.080853379
8836,4.96,8836,8.73130656
8837,-3.96,14732,8.649560126
8838,-3.96,14732,8.83874127
8839,0.99,3804,8.044034836
8840,0.99,3804,8.100251742
8841,4.76,8841,8.561528296
8842,0,8226,8.368645232
8844,4.69,8844,8.486867953
8845,4.57,8845,8.362985216
8846,4.6,8846,8.41121818
8847,4.46,8847,8.221972049
8848,3.76,8330,8.415504739
8849,4.63,8849,8.610645259
8850,4.63,8850,8.607236983
8851,3.89,8291,8.022097879
8852,4.57,8852,8.337200744
8853,4.82,8853,8.800293618
8855,4.72,8855,8.811559024
8859,3.82,8284,8.118141375
8860,3.95,8305,8.197550219
8861,3.92,8307,8.045594022
8862,4.74,8862,8.605816767
8863,4.68,8863,8.464903407
8864,1.62,7918,8.083994292
8865,-1.41,14651,9.055647082
8866,-1.41,14651,8.845592678
8867,4.17,8867,8.128512121
8868,3.95,8313,8.433862126
8869,3.9,8316,8.100857951
8871,4.83,8871,8.595960653
8872,4.19,8872,8.073914817
8874,4.63,8874,8.430921248
8875,4.34,8875,8.255170497
8876,4.12,8876,8.148834313
8878,4.75,8878,8.592847653
8880,3.5,8880,7.284358771
8881,3.92,8307,7.982806948
8882,3.85,8292,8.004850569
8883,3.9,8320,8.227018781
8884,4.4,8884,8.369556357
8885,3.93,8317,8.201891265
8886,3.89,8318,8.055253238
8887,3.88,8310,8.042308369
8889,5.02,8889,8.801863247
8890,3.97,8309,8.103203954
8891,4.32,8891,8.405839424
8892,4.08,8892,8.05866442
8893,4.53,8893,8.435953925
8894,4.89,8894,8.750584885
8895,4.58,8895,8.505733957
8896,3.8,8311,8.258702694
8897,4.51,8897,8.375908614
8898,4.89,8898,8.691616479
8899,5.05,8899,8.838469844
8900,4.84,8900,8.629068401
8901,-1.41,14651,8.604496326
8902,4.02,8902,7.661005272
8903,3.75,8903,7.429856137
8904,4.95,8904,8.697007144
8906,1.41,7935,8.106243762
8907,4.49,8907,8.4118597
8908,4.7,8908,8.627568198
8909,4.19,8909,8.28682542
8910,3.92,8355,8.047721894
8911,4.44,8911,8.496076737
8912,4.65,8912,8.726425759
8913,-2.79,14703,8.804660845
8914,4.46,8914,8.290965197
8915,2.59,8308,8.154506857
8917,-2.79,14703,8.710778243
8918,4.87,8918,8.626013059
8919,3.87,8329,8.211253767
8920,0.22,3792,8.168925181
8921,4.9,8921,8.682500555
8922,4.28,8922,8.253885349
8923,4.51,8923,8.439458124
8924,-1.41,14651,8.466650292
8925,4.74,8925,8.685380411
8926,3.91,8328,8.258434738
8928,-3.96,14732,8.694615427
8929,-3.96,14732,8.562719236
8930,2.08,7913,8.384136724
8931,-3.96,14732,8.660422216
8932,4.75,8932,8.717981795
8933,4.75,8933,8.54385298
8935,3.92,8323,8.18147629
8936,3.87,8329,8.050865214
8938,4.06,8938,7.716813557
8939,4.86,8939,8.837004936
8940,2.82,7933,7.743771908
8941,4.41,8941,8.380789127
8942,4.41,8942,8.293102935
8943,3.9,8320,8.147805682
8945,2.42,7920,8.101137904
8946,4.84,8946,8.847119105
8947,4.84,8947,8.792961824
8948,4.29,8948,8.280392037
8949,4.86,8949,8.849073571
8950,4.27,8950,8.261583087
8951,3.92,8345,8.03537381
8952,3.76,8257,8.412059384
8953,4.6,8953,8.529443568
8954,4.84,8954,8.644461584
8955,4.65,8955,8.442787294
8956,4.71,8956,8.52938883
8957,4.93,8957,8.888134613
8958,-1.41,14651,8.178551665
8960,4.7,8960,8.666113517
8961,2.74,8334,7.750739678
8962,1.41,7935,8.56707686
8963,-2.79,14703,8.310262346
8964,-1.41,14651,8.400777776
8965,4.54,8965,8.373160464
8966,3.97,8350,8.353845667
8967,4.45,8967,8.464879992
8968,4.74,8968,8.568794979
8969,4.5,8969,8.356925154
8970,-2.79,14703,8.515901053
8971,4.1,8971,7.911901862
8972,4.65,8972,8.493103017
8973,4.73,8973,8.753022803
8975,4.51,8975,8.50245045
8976,-3.96,14732,9.992817838
8978,3.96,8351,8.027709929
8979,3.92,8345,8.042495276
8980,5.04,8980,9.026863937
8981,4.32,8981,8.329167983
8982,4.52,8982,8.541144047
8983,4.73,8983,8.738721119
8984,3.87,8329,8.128981395
8985,4.98,8985,8.978538291
8986,4,8354,8.11368423
8987,4.33,8987,8.316894495
8988,1.41,7935,8.453215775
8989,4.11,8989,8.168576298
8990,4.84,8990,8.628583071
8991,4.01,8991,7.929554191
8992,2.18,7904,8.35953211
8993,3.81,8358,7.752572766
8994,4.82,8994,8.749887253
8995,4.98,8995,8.772740161
8996,4.96,8996,8.78394278
8997,3.39,8997,7.309360321
8999,4.32,8999,8.203661505
9001,4.91,9001,8.887875757
9002,-2.79,14703,8.658459147
9003,4.89,9003,8.900958006
9004,3.96,8357,8.177550217
9005,-1.41,14651,8.345944816
9006,-2.79,14703,8.766350466
9008,4.47,9008,7.76416984
9009,-3.79,14730,8.389469445
9010,4.89,9010,8.918642422
9011,4.62,9011,8.616469433
9012,4.8,9012,8.713521483
9013,4.74,9013,8.642995609
9014,4.85,9014,8.866942231
9015,2.09,8020,7.987645853
9016,4.65,9016,8.538263319
9017,2.62,7922,8.568998917
9018,4.13,9018,8.177222429
9019,3.56,8381,7.737264245
9020,4.24,9020,8.278583036
9021,4.16,9021,8.14943571
9022,4.22,9022,8.229389397
9023,4.17,9023,8.153956996
9024,4.64,9024,8.668196446
9025,4.27,9025,8.26594459
9026,4.85,9026,8.8699512
9028,4.52,9028,8.51795153
9029,4.63,9029,8.510437806
9031,-2.79,14703,8.888623549
9032,4.67,9032,8.666681835
9033,4.25,9033,8.269681549
9034,2.89,8367,7.756437316
9035,2.95,8375,7.828094979
9036,3.93,9036,7.775938395
9037,1.95,7939,7.904165998
9038,3.96,9038,7.84506614
9039,3.29,8363,7.472995786
9040,3.29,8363,7.501966891
9041,3.4,8384,7.302215954
9042,4.28,9042,8.293374608
9043,4.57,9043,8.579122416
9045,-2.79,14703,8.399964011
9046,-2.87,14709,8.932787871
9047,-2.87,14709,8.590897236
9048,4.35,9048,8.347803511
9049,4.82,9049,8.751878985
9050,4.6,9050,8.525067999
9051,4.81,9051,8.742948549
9052,4.59,9052,8.59088231
9053,4.45,9053,8.455086153
9055,4.36,9055,8.20326255
9057,4.95,9057,8.955388217
9058,4.9,9058,8.895208555
9059,-3.96,14732,8.643730517
9060,4.86,9060,8.856409391
9061,-3.96,14732,8.61152839
9062,4.48,9062,8.076872065
9064,4.98,9064,8.984189632
9065,4.95,9065,8.957478328
9066,-3.96,14732,8.37898815
9068,4.77,9068,8.705274386
9069,-2.79,14703,8.407536531
9070,4.51,9070,7.361052072
9071,-0.42,7932,7.830948032
9072,4.05,9072,6.983478246
9073,4.23,9073,7.994421781
9074,1.14,3838,8.518900057
9075,1.14,3838,8.474573765
9076,4.04,9076,7.358486923
9077,3.99,9077,7.127483168
9078,4.29,9078,7.38684404
9079,4.01,9079,7.563662357
9080,4.12,9080,7.680850871
9081,2.51,7958,8.391909738
9084,2.34,8422,7.851592358
9085,3.42,8394,8.328813505
9086,1.49,3823,8.481934224
9087,4.86,9087,8.703028718
9088,4.01,9088,7.604320439
9089,3.89,9089,7.647305632
9090,-3.96,14732,8.807199219
9091,4.24,9091,8.107843078
9092,4.12,9092,7.880479401
9094,-5.29,14735,8.669368362
9095,2.69,9095,6.448173233
9096,2.51,7958,8.542561862
9097,4.04,9097,8.015347066
9098,-1.74,14662,8.74945597
9099,4.57,9099,7.423255209
9100,3.72,9100,7.411974468
9103,4.57,9103,8.072451493
9104,4.41,9104,7.760454077
9107,1.76,7959,8.694026378
9108,4.53,9108,8.45372124
9109,3.22,8408,8.226216574
9110,4.77,9110,8.782597853
9111,-1.48,14678,8.456832762
9112,4.05,9112,8.05552979
9113,3.46,9113,6.820192318
9114,3.74,9114,7.786776064
9115,-1.48,14678,8.163978235
9116,3.25,9116,7.267515623
9117,3.92,9117,7.914232212
9118,4.25,9118,8.295546177
9119,3.83,9119,7.828277979
9120,1.59,7979,8.011609775
9121,4.05,9121,8.077680765
9122,4.12,9122,8.146686464
9123,1.42,3850,8.326694901
9124,2.03,8397,8.278578927
9125,1.42,3850,8.541110271
9126,2.34,7974,9.020651702
9127,4.03,9127,8.029153731
9129,4.51,9129,8.164614519
9130,2.34,7974,8.395325857
9131,2.16,8433,8.530480707
9133,1.96,8440,7.615851857
9134,3.05,8417,8.461627089
9135,1.05,3856,8.681806101
9136,4.86,9136,8.959318951
9137,-0.79,14798,8.738670966
9138,-0.79,14798,8.877850724
9139,2.34,7974,8.472259867
9140,-1.64,14654,8.600723708
9141,3.85,9141,7.933710289
9142,4.17,9142,8.355149139
9144,4.93,9144,8.984635178
9145,3.16,8439,8.791158963
9146,4.93,9146,9.061286072
9147,-1.64,14654,8.428065143
9148,-1.64,14654,8.562643012
9149,4.93,9149,8.985205513
9150,3.9,9150,8.094385283
9151,-2.91,14693,8.66707351
9153,3.48,9153,7.579301088
9154,4.65,10324,8.70379135
9155,3.04,9155,7.098958603
9156,2.18,8412,7.530671374
9157,1.69,7995,7.927202799
9159,3.95,9159,8.11545248
9160,-2.91,14693,8.793292029
9162,4.25,9162,7.911641655
9164,4.31,9164,8.391106619
9165,1.69,7995,7.986040627
9166,3.62,8435,8.555021131
9168,-1.64,14654,8.534634171
9169,-1.62,14813,8.610744483
9170,2.78,9170,6.961449767
9171,-2.91,14693,8.591450785
9172,4,9172,7.654539663
9173,3.08,9173,6.866527452
9174,-1.64,14654,8.778983573
9175,4.71,9175,8.868679354
9176,2.41,7985,8.573630272
9177,3.3,9177,7.385006578
9178,2.48,9178,6.66126688
9179,4.41,9179,8.583219416
9180,4.74,9180,8.924518645
9181,3.61,8455,8.627024369
9182,-1.62,14813,8.555112695
9183,1.73,7994,8.021749644
9184,3.15,10328,7.381884135
9185,2.21,7971,8.350201769
9186,4.02,9186,7.705117323
9187,3.79,9187,7.753147728
9188,-2.1,14687,8.614495481
9189,2.41,7985,8.568776214
9190,2.41,7985,8.411675379
9191,0.14,9426,8.169131978
9192,-0.72,14771,7.978201707
9193,3.25,8441,8.307106168
9194,1.45,3861,8.731424731
9195,3.57,9195,7.563711204
9196,4,9196,8.007270595
9197,3.66,9197,7.66184677
9198,3.45,9198,7.554993731
9199,3.47,8473,8.610056377
9201,1.79,7978,8.515278053
9202,4.96,9202,9.068176981
9203,3.39,8467,8.367078622
9204,1.24,8010,8.252720679
9205,1.93,8479,7.980293253
9206,2.34,8475,7.917462359
9207,1.14,3855,8.558797355
9208,3.41,9208,7.501508759
9209,3.64,9209,7.806225294
9210,3.88,9210,7.699932938
9211,2.01,8476,8.136008712
9212,1.81,8474,7.625287404
9213,-0.93,3879,7.622342051
9214,3.22,8478,8.039949229
9216,-2.1,14687,9.26489278
9217,-2.1,14687,8.849822304
9218,3.97,9218,7.781519071
9219,-0.72,14771,8.074876123
9220,-2.1,14687,8.948829784
9221,2.77,8468,8.128624359
9222,1.45,3861,8.347194191
9223,1.4,3882,8.558376796
9224,-0.72,14771,8.023341452
9226,-2.51,14720,8.688384766
9228,4.32,9228,7.937345376
9229,-2.68,14725,8.755171649
9230,-2.51,14720,8.539200814
9231,3.97,9231,8.145598611
9233,4.69,9233,8.883086645
9234,0.66,3881,7.625742115
9237,0.14,9426,8.965237029
9238,0.64,3873,8.194705631
9239,1.4,3882,8.473257003
9240,-2.68,14725,8.008040177
9241,-2.68,14725,9.144141829
9243,-0.72,14771,8.975841215
9244,3.11,9244,6.814579335
9245,2.14,8511,8.298614146
9246,-2.68,14725,8.588399734
9247,-2.68,14725,8.438131202
9248,0.14,9417,8.520879182
9249,-2.78,14723,8.359761383
9250,-1.81,14685,8.523614447
9251,1,8027,8.365212535
9253,1.6,7943,8.574319983
9254,3.53,8488,8.144575238
9255,0.85,8031,7.09549169
9256,2.06,8041,8.40763563
9257,1.3,3890,8.236581521
9258,-0.37,9451,8.079802629
9260,-2.68,14725,8.578646283
9261,-1.81,14685,8.742494075
9263,-2.18,14837,8.697621727
9264,-2.18,14837,8.438499581
9265,-2.18,14837,8.648512511
9266,-2.18,14837,9.646178317
9267,1.3,3890,8.564222123
9268,3.24,9268,7.32019433
9270,3.32,9270,7.308952542
9271,-1.81,14685,8.456844524
9273,-1.81,14685,8.398538163
9276,-2.78,14723,8.765122166
9277,4.53,9277,8.601814528
9279,4.27,9279,8.3652973
9281,-2.78,14723,8.627640179
9282,-2.18,14837,8.985745975
9284,-2.78,14723,8.363592923
9286,4.75,9286,8.789064283
9287,-2.18,14837,8.702432617
9288,-2.78,14723,8.549523641
9290,1.85,8071,8.296109704
9291,-2.78,14723,8.653053774
9293,-2.18,14837,8.722241384
9294,2.25,8070,8.804399161
9295,3.35,8548,8.2156595
9296,-2.78,14723,8.518617488
9297,-0.37,9451,8.330316452
9299,-2.18,14837,8.346770472
9300,0.18,9452,8.60247764
9301,0.18,9452,8.750018
9303,2.9,8537,8.134402074
9304,0.4,9304,3.522445197
9306,0.72,9306,4.450856367
9307,0.92,9307,4.792286354
9309,-0.59,14736,3.654187732
9310,-0.61,14749,3.727289971
9311,-1,14746,3.617811289
9312,-0.14,14739,4.535618145
9313,-1.56,14647,3.6582364
9314,0.67,9314,4.71890972
9315,0.36,9315,3.700502381
9316,0.3,9316,4.422292588
9317,-0.21,14761,4.614013408
9318,0.52,9318,4.498247735
9319,-1.08,14639,4.379058801
9320,-1.69,14645,3.663875779
9321,0.22,9321,3.577657857
9322,-1.62,14813,4.277548153
9323,0.61,9323,4.096514391
9324,-3.96,14732,4.294303099
9325,0.65,9325,4.182498145
9326,-1.1,14643,4.709389163
9327,-1.69,14645,3.876315216
9328,0.62,9328,4.191407748
9329,0.07,9329,3.639760174
9330,-0.03,9330,3.541974883
9331,-1.23,14757,3.459047438
9332,-0.1,9332,3.126382759
9333,0.3,9333,3.612137337
9335,0.32,9335,3.496823653
9336,0.33,9336,3.405493455
9337,0.97,9337,5.215650615
9338,0.88,9338,5.136130048
9339,0.33,9336,4.404899845
9340,-3.83,14754,2.399152257
9341,1.2,9341,4.724275288
9345,-1.15,14770,3.564957442
9346,0.98,9346,5.312002441
9348,0.28,9348,4.148280672
9349,0.34,9349,4.064848958
9351,-3.79,14730,4.585949394
9352,-0.93,14755,4.140049264
9353,-2.87,14709,4.301274814
9354,-0.79,14798,4.39214021
9355,-1.66,14829,3.317772687
9356,-1.41,14651,4.299508961
9357,-2.91,14693,4.809480184
9358,-2.94,14721,4.560463999
9359,-2.91,14693,4.588381079
9360,-1.74,14662,4.448365059
9361,0.39,9361,4.064799188
9362,0.34,9362,4.099879612
9365,0.14,9365,3.8110741
9366,0.09,9366,3.920954247
9368,0.53,9368,4.349901568
9369,0.45,9369,4.181462853
9370,0.08,9370,3.759529165
9371,-0.45,14737,3.898239803
9372,-1.23,14777,3.759741985
9373,0.21,9373,4.021561023
9374,0.35,9374,4.170206198
9375,-0.92,14774,4.290742883
9376,-0.81,14779,4.114730277
9377,0.57,9377,4.403108952
9378,0.05,9378,3.81257002
9379,-0.8,14782,4.243087081
9380,0.54,9380,4.250160258
9381,0.36,9381,3.93515151
9382,-1.69,14664,4.478123738
9383,-3.96,14732,4.43150123
9384,0.74,9384,4.484277779
9385,-1.64,14654,4.645099974
9386,0.39,9386,4.133854184
9387,-0.71,14780,4.092775674
9388,0.65,9388,4.59620437
9389,-1.11,14789,4.224560739
9390,-1.84,14650,3.72465508
9391,-0.02,9391,3.936791819
9393,-2.79,14703,4.329629097
9394,-2.03,14669,4.101646765
9395,-3.79,14730,4.553234721
9396,-2.87,14709,4.161227748
9397,-3.96,14732,4.536800757
9398,-3.96,14732,4.231244299
9399,-3.96,14732,4.541765254
9400,0.01,9400,3.892774353
9401,-1.48,14678,4.639266222
9402,-5.29,14735,4.569459885
9403,0.27,9403,4.31412476
9405,0.3,9405,4.220754164
9406,-5.29,14735,4.791391942
9407,-5.29,14735,4.801534681
9409,-0.25,14806,4.533522015
9410,0.31,9410,4.430838936
9411,-2.91,14693,4.562901847
9412,-1.01,14805,4.423549969
9413,0.29,9413,4.432566254
9414,0.34,9414,4.457418921
9415,-1.53,14691,4.461727113
9416,0.07,9416,4.199442233
9417,0.14,9417,4.259940758
9418,-0.72,14771,3.763087652
9419,-2.1,14687,4.676707985
9420,-2.57,14722,4.483321261
9421,-2.68,14725,4.503590561
9423,-1.29,14818,3.981923627
9424,-2.94,14721,4.763460323
9425,-2.51,14720,4.514551879
9426,0.14,9426,3.843448046
9428,-3.14,14712,4.075542571
9429,-1.63,14696,4.107690563
9430,-2.94,14721,4.874616444
9431,-2.68,14725,4.202786522
9432,-0.61,14825,4.142182833
9433,1.15,9433,5.264841244
9434,-2.51,14720,5.081548606
9435,-3.14,14712,5.050228218
9436,-2.68,14725,4.361991956
9437,-2.68,14725,4.568890206
9438,-3.14,14712,4.531519337
9439,-1.81,14685,3.376498156
9440,0.58,9440,4.685711202
9441,-2.68,14725,4.422638691
9442,-2.78,14723,4.487323877
9443,-1.81,14685,3.458416136
9444,-2.18,14837,3.248296229
9445,-0.45,14828,3.605384791
9446,-1.81,14685,4.280294288
9448,-0.03,9448,4.018783494
9449,-0.49,14839,4.399598373
9451,-0.37,9451,3.695871696
9452,0.18,9452,4.232448114
9453,-0.59,14736,8.389506002
9454,0.74,3709,8.158630435
9455,-0.59,14736,7.953418107
9457,0.74,3709,8.438482656
9458,-0.59,14736,9.036168395
9460,-1.69,14645,10.00565041
9461,-0.59,14736,8.396637523
9462,2.52,7796,8.273623654
9463,-0.59,14736,8.437706384
9464,0.74,3709,8.867175313
9466,-1.69,14645,8.835640943
9467,-1.69,14645,9.65989452
9468,-0.59,14736,8.740769403
9469,-1.69,14645,8.89595571
9470,-1.69,14645,10.37204113
9472,-1.69,14645,8.636810676
9473,-0.59,14736,8.27825682
9474,-1.69,14645,8.851186592
9475,5.49,9475,8.574390356
9477,-1.69,14645,9.122102873
9478,-1.69,14645,9.183634865
9479,0.3,9316,8.757118269
9482,-1.69,14645,9.29661188
9483,-1.69,14645,8.922349918
9484,-1.69,14645,8.206627806
9485,4.03,8585,8.761875554
9486,-1.69,14645,8.977674486
9488,5,9488,8.417585245
9489,4.45,9489,7.578549133
