Cores,Area
11367,19000000
11368,16000000
11369,78000000
11370,885000000
11371,171000000
11372,26000000
11373,26000000
11375,567500000
11378,65000000
11379,2322000000
11381,403000000
11382,13000000
11383,58999999.97
11384,75000000
11385,211000000
11386,280000000
11387,309000000
11388,55000000
11389,46000000
11390,192000000
11391,69000000.02
11393,185000000
11395,226000000
11396,64000000
11397,117000000
11398,11000000
11399,48000000.02
11400,134000000
11401,39000000
11402,89000000
11403,76000000
11404,20000000
11405,28500000
11406,15000000
11407,12000000
11408,106000000
11409,23000000
11410,28000000
11411,49000000
11412,31000000
11413,168000000
11415,254000000
11416,43500000
11417,62000000
11418,403000000
11420,12500000
11422,103000000
11423,117000000
11424,728000000
11426,12000000
11427,75000000
11428,36499999.98
11429,22000000.01
11431,17000000.01
11432,23999999.98
11433,16000000
11434,109000000
11435,14500000
11437,12000000
11438,793000000
11439,319000000
11440,82000000
11441,4962000000
11442,30000000
11443,34000000
11444,1257000000
11446,21000000
11447,320000000
11448,225000000
11449,28000000
11450,16000000.01
11451,77000000
11452,76000000
11453,47000000.02
11454,24499999.98
11458,61000000
11459,18000000
11460,58500000.02
11461,137500000
11462,32999999.99
11463,245000000
11465,172000000
11466,157000000
11467,2136000000
11468,24000000
11469,26000000
11470,710000000
11471,32000000
11472,293000000
11473,487500000
11474,1361000000
11477,227000000
11479,92000000
11480,91000000
11481,386000000
11483,44000000
11484,321000000
11485,70999999.99
11486,2210000000
11488,1797000000
11489,41999999.99
11490,55000000
11492,69000000.01
11493,81000000.01
11495,13000000
11498,10500000
11499,26000000.05
11500,16499999.99
11501,181000000
11503,305000000
11504,80000000
11505,169000000
11506,82500000.01
11507,95000000
11510,59000000
11512,28000000
11513,572000000
11514,1966000000
11515,143500000
11517,61999999.99
11518,288000000
11519,260000000
11522,1932468750
11523,163000000
11524,145000000
11525,70000000
11526,181500000
11527,126500000
11528,170000000
11529,192000000
11530,112000000
11531,8594061141
11535,132000000
11536,35000000
11538,163000000
11539,389000000
11540,24000000
11541,328000000
11543,22000000
11547,274000000
11548,446000000
11549,433000000
11552,550000000
11553,41999999.99
11554,501500000
11555,13000000
11556,13000000
11558,139000000
11559,36000000
11560,25000000
11561,138000000
11562,25000000
11563,208000000
11564,3602000000
11565,234000000
11566,225000000
11567,292000000
11568,224000000
11569,132000000
11570,315000000
11571,16000000
11572,43000000.01
11573,43000000
11574,95000000
11575,1107500000
11576,114000000
11577,146000000
11578,71000000
11579,1144000000
11580,62000000
11581,138000000
11582,43000000
11583,125000000
11584,14000000
11586,103500000
11587,24000000
11588,3372500000
11589,60000000
11590,49000000
11591,92000000
11592,56000000.03
11593,258000000
11594,29000000
11596,221000000
11597,507000000
11598,13000000
11599,268000000
11600,188000000
11602,119000000
11603,410000000
11604,44000000.01
11606,18000000.02
11607,1153000000
11609,443000000
11610,122000000
11611,407000000
11612,107000000
11613,27000000.01
11614,114000000
11615,189000000
11616,241000000.1
11617,32000000.01
11618,60000000
11619,31999999.97
11620,101000000
11621,39000000
11622,110500000
11623,20000000
11624,195000000
11625,175000000
11626,102000000
11627,127000000
11628,15000000
11629,62000000
11630,263000000.1
11631,21000000
11632,266000000
11633,91000000
11634,35000000
11636,13000000
11637,137000000
11638,282000000
11639,47999999.99
11640,36000000.01
11641,195000000
11642,20000000
11643,261000000
11645,735000000
11647,507000000
11648,221000000
11650,40999999.97
11651,193000000
11652,70000000
11653,299000000
11654,28000000
11655,97125000.02
11656,82000000.03
11660,460000000
11661,295000000
11664,11500000
11665,82000000.01
11666,25000000.01
11669,112000000
11670,187000000
11671,488000000
11672,155000000
11673,67999999.97
11674,86000000
11677,266000000
11678,685000000
11679,149000000
11681,855000000
11684,205000000
11685,151000000
11686,737000000
11687,501000000
11688,101000000
11689,75000000
11690,15000000
11692,821500000
11695,15999999.99
11696,66000000.01
11697,1269000000
11698,89000000.01
11700,44000000
11701,56000000
11702,126000000
11703,1429000000
11704,484000000
11705,895000000
11706,263000000
11707,56000000
11708,812000000
11709,13000000
11710,96999999.99
11713,69000000
11715,151500000
11716,34000000.01
11718,161000000
11719,348000000
11720,89000000
11723,100000000
11724,787000000
11725,133000000
11726,49000000
11727,180000000
11728,1436000000
11729,773000000
11730,147000000
11731,1363000000
11732,96000000
11734,51000000.02
11739,24989165.49
11740,332000000
11742,1515000000
11744,470650966.3
11745,242958765.1
11746,22000000
11747,358000000
11749,340000000
11750,19000000.02
11752,171500000
11753,192000000
11754,70999999.98
11755,17500000
11759,125500000
11760,98999999.99
11761,1375000000
11762,697000000.1
11764,144000000
11767,926000000
11768,11000000
11770,24000000
11771,41000000
11772,355500000
11773,104000000
11775,165000000
11776,46500000
11777,204000000
11778,283000000
11779,194000000
11782,16000000.02
11784,26000000
11787,65000000
11788,86000000
11790,278000000
11791,279000000
11792,46000000
11793,111000000
11796,158000000
11797,60999999.99
11798,60000000
11799,413000000
11800,25499999.98
11801,156000000
11802,31000000
11803,26000000
11805,29000000
11806,14000000
11808,160000000
11809,30000000
11810,410000000
11811,93999999.98
11812,184000000
11813,12000000
11816,90499999.99
11817,701000000
11818,186500000
11819,36000000
11820,1547500000
11821,22500000.01
11823,22000000
11825,10499999.99
11826,20000000
11827,452000000
11829,125000000
11830,69000000.01
11831,38000000
11832,273000000
11834,38000000.03
11835,59000000
11836,41000000
11838,173000000
11839,239000000
11840,21999999.99
11841,812625000
11842,22000000
11843,140500000
11844,31999999.99
11845,26000000
11846,3938262.26
11847,671000000
11848,123000000
11849,35000000
11850,12000000
11851,315000000
11852,146000000
11853,308000000
11855,17000000
11858,57000000
11859,51000000
11860,355000000
11861,155000000
11862,62000000.01
11863,80000000
11864,329000000
11865,164000000
11866,347000000
11867,1206500000
11868,649000000
11869,622000000
11870,13000000
11871,331000000
11872,618000000
11873,484000000
11874,589000000
11875,79000000
11876,10000000.01
11877,14788000000
11880,86000000
11881,72000000
11882,896000000
11886,46999999.99
11887,19000000
11889,16217488.24
11890,27000000
11891,712000000
11893,43013068.34
11894,1128500000
11896,90000000
11897,14500000
11899,211000000
11900,104000000
11901,47000000
11905,4281920.167
11908,17000000
11910,12000000
11911,56000000
11913,800000000
11915,370000000
11918,357000000
11921,27000000
11924,171000000
11925,52999999.98
11926,41000000
11927,19000000
11928,380000000
11930,973000000
11931,726000000
11932,39488056.17
11933,35000000
11934,63000000
11935,30000000
11936,23000000
11937,26000000
11939,61000000
11941,308500000
11942,58000000.01
11943,427000000
11944,19000000
11945,34000000
11946,21000000
11947,4789000000
11949,14000000
11951,90000000.01
11952,19000000
11953,19000000
11955,225000000
11956,160000000
11957,98999999.99
11959,846000000.1
11960,16998911.31
11961,30891458.73
11962,146000000
11964,94000000.02
11966,214000000
11967,25999999.99
11968,972000000
11970,512000000
11971,50000000
11972,29000000
11973,20109000000
11974,28000000.02
11975,784000000
11976,113000000
11977,270000000
11979,76000000
11980,50000000
11981,51000000
11982,802000000
11983,1512000000
11985,346000000
11986,143000000
11987,2437000000
11988,14000000
11989,253000000
11990,13000000
11991,826000000
11994,104000000
11995,235000000
11996,49499999.98
11997,187000000
11998,51999999.99
11999,33000000
12001,6139000000
12002,39000000
12003,20000000
12004,14000000
12005,33000000.01
12007,152000000
12008,44000000
12009,96000000
12010,10000000
12011,38000000
12014,269000000
12015,191000000
12016,2510000000
12017,9215791.082
12018,75000000
12020,155000000
12021,37000000
12022,34000000
12024,29000000
12025,172000000
12026,208000000
12027,95000000
12028,58000000.01
12031,117000000
12033,95999999.97
12035,49000000
12037,149000000
12038,1264000000
12039,533000000
12040,42000000
12041,777000000
12042,22500000
12043,18000000
12044,58000000
12046,14000000
12047,73000000
12048,17000000
12049,1312000000
12050,188000000
12051,95000000
12052,991000000
12054,26000000
12059,42000000
12060,306500000
12062,94000000
12063,4284000000
12064,393000000
12066,13898000000
12068,70000000
12069,1455000000
12071,48000000
12072,220000000
12073,3486000000
12074,12000000
12075,13500000.01
12077,557000000
12078,22000000
12079,12000000
12080,11000000
12081,17000000
12082,40000000
12083,37000000
12084,18000000
12085,79000000
12086,11000000
12088,59000000
12089,314000000
12091,35999999.99
12092,113000000
12093,102000000
12096,23000000
12098,36000000.01
12099,476000000
12100,49000000
12101,17000000
12104,46000000
12105,40000000
12107,563500000
12108,11000000
12109,24000000
12110,126000000
12111,25000000
12112,16000000.04
12113,13000000
12114,1139000000
12115,12000000
12116,12000000
12119,21000000
12120,44000000
12121,200000000
12122,103319214.6
12123,35000000
12124,178000000
12127,129000000
12128,14000000
12129,812000000
12130,62000000.01
12131,10000000
12132,37000000
12133,1449000000
12134,73000000
12135,26000000
12136,5214500000
12137,24000000
12138,16000000
12139,157000000
12140,217000000
12141,13000000
12142,55000000
12143,233000000
12144,475000000
12146,23000000
12147,31999999.99
12149,17000000
12152,29500000.02
12154,66500000
12155,136000000
12156,11000000
12157,150000000
12158,59000000
12159,157000000
12162,13739663.04
12164,13000000
12165,40000000
12166,21999999.99
12168,651000000
12169,16000000
12170,32000000
12171,334000000
12172,18000000
12173,108000000
12174,1800000000
12176,102000000
12177,1392000000
12178,478500000
12180,100000000
12181,16000000
12182,192000000
12184,39000000
12185,14000000
12186,46000000.01
12187,97999999.99
12188,13000000
12190,16000000
12193,12000000
12194,199000000
12195,1317000000
12196,72000000
12197,237000000
12199,11961012.68
12200,2307000000
12201,428000000
12202,31000000
12203,1342000000
12204,21000000
12205,132000000
12208,138000000
12209,18000000
12210,1044000000
12211,25000000
12212,186000000
12213,68000000
12214,416000000
12215,15000000
12216,115000000
12217,31000000.01
12218,21000000
12220,164000000
12221,452500000
12222,529000000
12223,98000000
12225,93499999.95
12226,21000000
12227,13000000
12228,25000000
12229,19000000
12232,25499999.99
12233,4312000000
12234,238000000
12235,95000000.01
12236,68000000
12237,11000000
12238,1562000000
12239,11999999.98
12244,87000000
12245,25000000
12247,330000000
12249,45000000
12251,17000000
12252,675000000
12253,22000000
12254,25000000
12255,26000000
12256,17000000
12257,38000000
12258,156000000
12259,19000000
12260,13000000
12261,64000000
12262,35999999.99
12263,13000000
12265,12000000
12266,79000000
12267,48000000
12270,43000000
12274,464375000
12276,26000000
12277,28000000
12278,22000000
12279,14000000
12280,24000000
12281,94500000
12282,54000000.05
12283,19000000
12284,12000000
12285,315000000
12286,28000000
12287,31000000
12288,14000000
12289,51000000
12290,376000000
12291,9326000000
12292,840000000
12293,2694000000
12294,13000000
12295,117000000
12298,13000000
12300,195000000
12301,213000000
12302,23000000
12303,19000000
12304,20000000
12305,198000000
12306,236000000
12308,18000000
12309,21000000
12310,105000000
12311,22000000
12312,10000000
12313,86000000
12314,13000000
12315,16000000
12316,100000000
12317,62000000.04
12319,261000000
12321,14000000
12322,38999999.99
12323,38000000
12324,48000000
12326,303000000
12329,16000000
12330,19000000
12331,84000000
12332,21499999.98
12333,229000000
12334,172000000
12335,175000000
12336,577000000
12338,68000000
12339,576000000
12340,34000000
12343,24000000
12344,42000000
12345,53000000
12346,23000000
12347,20000000
12348,87000000.01
12349,29000000
12350,41000000
12351,57000000
12352,106000000
12353,237000000
12354,46000000
12355,23000000
12356,13000000
12357,12000000
12358,12000000
12359,379000000
12360,459000000
12362,67999999.99
12364,296000000
12365,172000000
12366,124000000
12367,44000000
12368,13000000
12369,17000000
12370,32000000
12371,93999999.97
12372,36000000.01
12373,37000000
12374,49000000
12375,11000000
12376,32000000
12377,23999999.99
12378,23000000
12379,14000000
12381,18000000
12382,94999999.99
12383,34000000
12384,691000000
12385,34000000
12386,46000000
12387,46000000
12388,1271000000
12389,11000000
12390,127000000
12391,41000000.01
12392,86000000.01
12393,15000000
12394,27000000
12396,13000000
12397,12000000
12398,551000000
12399,24000000
12400,13000000
12401,66000000
12402,20000000
12403,572000000
12404,100000000
12405,14000000
12406,131000000
12407,142000000
12408,21000000
12409,27000000
12410,13000000
12411,11000000
12412,13000000
12413,53000000
12414,37000000
12415,60000000
12416,530000000
12417,15000000
12418,16000000
12419,180000000
12420,1002000000
12421,44000000
12423,18000000
12424,33000000
12425,23999999.99
12426,206000000
12429,475000000
12430,279000000
12431,14000000
12433,21000000
12434,19000000
12435,94999999.99
12436,126000000
12437,15000000
12438,24000000
12439,142000000
12440,1333500000
12441,318500000
12442,13000000
12444,277000000
12445,453000000
12447,261000000
12450,56999999.98
12451,69000000
12452,18999999.99
12453,126000000
12457,12000000
12459,6972000000
12460,247000000
12462,33000000
12464,1571000000
12465,465000000
12466,252000000
12467,216000000
12469,661000000
12470,20000000
12471,273000000
12474,12000000
12475,95000000
12476,88000000
12477,2343000000
12478,88500000
12479,43000000
12480,172000000
12482,160000000
12483,124000000
12484,1301000000
12485,55999999.99
12486,123000000
12488,22000000
12489,236000000
12490,93000000
12492,374000000
12493,1991500000
12494,1351000000
12495,48000000
12496,211500000
12497,931000000
12498,223000000
12499,16000000
12500,849000000
12501,36000000
12502,25000000
12503,12000000
12505,23000000
12506,18000000
12507,407000000
12508,42000000
12509,306000000
12511,32000000
12512,43000000
12513,14000000
12514,34999999.99
12515,22000000
12516,14500000
12517,18000000
12520,125000000
12521,322000000
12523,11000000
12524,337000000
12525,14000000
12526,937750000
12527,132000000
12528,167000000
12529,166000000
12530,167000000
12531,31000000
12532,111000000
12535,124000000
12536,866000000
12537,12000000
12538,272000000
12539,38000000
12541,130000000
12542,455000000
12544,77000000
12545,28000000
12547,146000000
12549,27000000
12550,34000000
12551,474000000
12552,39000000
12553,15000000
12554,648000000
12555,377000000
12556,47000000
12558,268500000
12559,8166000000
12560,19000000
12561,50000000
12562,345000000
12563,136000000
12564,481000000
12565,389000000
12567,763000000
12568,4806500000
12569,161000000
12571,84000000
12572,17000000
12573,18000000.01
12574,31000000
12575,180000000
12576,473000000
12578,155000000
12579,1239000000
12580,108000000
12582,29000000
12583,47000000
12584,225000000
12586,110000000
12587,28000000.01
12589,29000000
12590,75499999.99
12591,18000000
12592,1067000000
12596,1081000000
12597,15000000
12598,14000000.01
12599,13000000
12600,76000000.02
12601,3605000000
12602,49000000.01
12603,189000000
12604,430000000
12605,541000000
12607,474000000
12609,273000000
12610,41000000
12612,801000000.1
12614,323000000
12615,510000000
12616,71000000
12617,530000000
12618,51000000
12621,40999999.99
12624,31000000
12625,87000000
12626,12000000
12628,127000000
12629,17000000
12630,250000000
12632,117000000
12633,132000000
12634,385000000
12635,388000000
12636,51625000.02
12637,128000000
12638,341000000
12641,16000000
12644,13000000
12645,130000000
12646,21000000
12647,216000000
12648,25000000.01
12649,231000000
12650,125000000
12651,73999999.99
12653,523000000
12654,5000000000
12655,197000000
12656,297000000
12657,274000000
12658,58500000.02
12659,63000000
12660,20999999.99
12662,12000000
12664,24000000
12665,31000000
12666,510000000
12667,122000000
12669,67000000
12670,11000000
12671,54000000
12673,207000000
12674,800000000
12675,177000000
12676,39999999.99
12677,787000000
12678,466000000
12681,21500000
12682,37000000
12683,179000000
12684,14999999.98
12685,62000000
12688,196000000
12689,82000000
12690,283000000
12691,56000000
12692,82999999.99
12693,206000000
12694,89000000
12695,16000000
12696,52000000
12697,13000000
12699,312000000
12700,167000000
12701,193000000
12703,62000000
12704,23000000
12705,95000000
12707,94500000
12708,26000000
12709,132000000
12710,255500000
12711,223000000
12712,43499999.98
12713,53499999.98
12716,86000000
12717,41000000
12718,220000000
12719,21000000
12720,371000000
12721,115000000
12722,82999999.99
12723,745999999.9
12724,216000000
12725,46000000
12727,58999999.99
12731,16999999.98
12732,52999999.98
12733,195000000
12734,18999999.99
12735,325000000
12736,565000000
12737,33000000
12738,283000000
12739,158999999.9
12740,682000000
12741,282000000
12742,90999999.99
12743,414000000
12744,35999999.99
12745,384500000
12746,55637500.06
12747,48000000
12748,10000000
12749,15999999.99
12750,220000000
12751,118000000
12755,46500000
12756,33000000
12757,13000000
12758,107000000
12759,23000000
12760,211000000
12761,608000000
12763,275000000
12764,168000000
12766,45000000
12768,19999999.99
12769,729000000
12770,532000000
12772,374000000
12773,293000000
12774,97999999.99
12775,11500000.01
12780,37000000.01
12783,31000000
12784,26000000
12785,67000000
12787,39000000
12788,83000000
12789,70499999.98
12790,788000000
12791,251000000
12792,282000000
12796,490000000
12797,76000000.01
12798,163000000
12799,247000000
12800,273000000
12801,20000000
12802,870000000
12803,898000000
12804,645000000
12805,740000000.1
12807,166000000
12808,92000000
12809,128000000
12810,77000000
12811,489000000
12812,127000000
12813,103000000
12814,14000000
12815,284000000
12816,75999999.99
12817,142000000
12818,98000000.02
12819,23000000
12820,59000000
12821,139000000
12822,445500000
12823,168000000
12824,116000000
12825,18000000
12826,18000000
12827,106000000
12828,43000000.01
12829,1474000000
12830,11000000
12831,17000000
12832,160000000
12833,38000000
12834,146500000
12835,297500000.1
12837,128000000
12838,274000000
12839,877000000
12841,31000000
12842,312000000
12843,6514000000
12844,583000000
12845,63000000
12846,57000000
12847,692000000
12848,184000000
12849,24000000
12855,23672698.75
12857,72000000
12858,51000000
12859,28000000
12863,390000000
12864,158000000
12865,177875787.3
12866,149000000
12868,64999999.99
12869,20000000
12870,1543000000
12871,500000000
12873,129000000
12874,128000000
12875,1519000000
12876,21915662.47
12879,228000000
12880,19999999.99
12881,93000000.01
12882,94500000
12883,169000000
12884,920000000
12886,149000000
12887,37000000
12888,68000000
12889,290000000
12890,175000000
12892,22000000
12893,10000000
12894,37500000.02
12895,20000000
12896,14000000
12897,48000000
12898,24000000
12899,706500000
12900,278500000
12901,290000000
12902,12000000
12903,390500000
12904,65000000
12905,17000000
12907,11000000
12908,33500000
12909,28000000
12910,42000000
12911,43000000
12912,127000000
12913,254000000
12915,61999999.98
12919,307000000
12921,33499999.99
12922,141000000
12925,14000000
12926,88000000
12928,709000000
12929,26000000
12930,18000000
12931,27000000
12932,38000000.01
12933,16000000
12934,203000000
12936,20000000.01
12937,1715000000
12938,236000000
12941,381000000
12942,67000000
12943,213000000
12944,44000000
12946,69000000
12947,353000000
12948,20000000
12949,51000000
12950,128000000
12952,140000000
12953,92000000
12954,1060000000
12955,566000000
12956,382000000
12957,142500000
12958,10999999.99
12959,16999999.99
12960,281000000
12961,152000000
12962,10000000
12963,32000000
12965,25500000
12966,462625000
12967,21000000
12969,147000000
12970,161000000
12971,109000000
12972,141000000
12973,485000000
12974,88000000
12975,410000000
12976,342000000
12977,104000000
12979,331000000
12981,94000000
12982,18000000
12983,409000000
12984,391500000
12985,514000000
12986,46499999.99
12987,2303250000
12989,35000000
12990,77000000
12991,396000000
12992,36000000
12993,129000000
12994,43999999.98
12995,386000000
12996,23000000
12998,245500000
12999,164000000
13001,185000000
13002,55999999.99
13005,10507142.86
13006,11000000
13007,102000000
13008,518000000
13012,105000000
13013,27000000
13015,199000000
13016,13000000.01
13017,19000000
13018,555000000
13019,17000000
13020,31000000
13021,38000000
13022,27000000
13023,290000000
13026,690000000
13029,119000000
13030,14000000
13031,76999999.99
13034,67000000
13036,140500000
13039,20000000.01
13041,15000000
13042,48000000
13043,1146000000
13046,246000000
13047,1394000000
13050,97000000
13051,576000000
13052,876000000
13053,172000000.1
13054,404000000
13055,134000000
13057,68999999.98
13058,20000000
13059,465000000
13060,518000000
13061,527000000
13062,196000000
13063,51000000.01
13064,90000000
13065,15000000
13066,171000000
13067,121000000
13068,6523000000
13069,2119000000
13070,815500000
13071,392000000
13072,144000000
13073,423000000
13074,142000000
13075,1045000000
13076,558000000
13077,13000000
13078,20000000
13079,29000000
13080,226000000
13082,1376000000
13083,2856000000
13084,276000000
13085,158000000
13087,6608000000
13088,2256000000
13089,16000000
13090,333000000
13091,22500000
13092,40000000
13093,17000000
13094,590000000
13095,564000000
13096,5866226.892
13097,25000000
13099,104000000
13100,24000000
13101,201000000
13103,284000000
13104,41999999.99
13107,18000000
13108,139000000
13109,2480000000
13110,19000000
13111,133125000
13112,171000000
13113,83000000
13114,43134932.16
13115,1715000000
13116,320000000
13118,280000000
13119,33000000
13121,37000000
13122,118000000
13124,26000000
13125,16000000
13126,11999999.97
13127,34500000
13128,137500000
13129,681500000
13130,111000000
13131,271000000
13133,30000000
13135,602000000
13137,1080000000
13138,1112000000
13139,118000000
13141,123000000
13142,71999999.99
13144,113000000
13145,108000000
13146,92999999.99
13147,15000000
13149,17000000
13150,13000000
13151,88000000
13152,625000000
13153,766000000
13155,59000000
13156,75000000
13157,15000000
13158,240000000
13160,50000000.04
13161,402000000
13162,333000000
13163,1226000000
13164,7342000000
13166,26000000
13167,103000000
13169,585000000
13170,58000000
13171,13000000
13172,24999999.99
13173,66000000
13174,11000000
13175,15000000
13177,17000000
13178,79000000
13180,38000000
13181,27499999.99
13183,142000000
13184,1351000000
13185,21999999.99
13186,802000000
13187,29000000
13188,2321000000
13190,16000000
13191,72000000
13194,37000000
13195,112000000
13196,26000000
13197,28000000
13199,187000000
13200,19000000
13201,21000000
13202,16000000
13205,11000000
13207,14000000
13208,15000000
13210,14113303.75
13211,398000000
13212,65000000
13213,73000000.01
13214,2864000000
13216,33000000
13217,2061000000
13218,114000000
13219,20000000
13220,1334000000
13221,38000000.01
13222,21000000
13223,307000000
13225,14000000
13227,28000000
13228,239000000
13229,94000000
13230,758000000
13231,83000000
13232,2476000000
13233,17000000
13234,279000000
13235,490000000
13236,1334000000
13239,181000000
13240,20499999.99
13241,816000000
13242,26000000
13243,27000000
13244,25000000
13245,1568000000
13246,50000000.01
13247,400000000
13248,34000000.01
13249,79000000
13252,78000000
13253,292000000
13254,35000000
13255,123000000
13256,12000000
13257,13000000
13258,37500000
13259,33000000
13260,24000000
13261,28000000
13262,132000000
13263,113000000
13264,20000000
13265,147000000
13266,28000000
13267,44000000
13268,13000000
13269,392000000
13270,109000000
13271,473000000
13272,928999999.9
13273,238000000
13274,8586000000
13275,973000000
13276,467000000
13277,456000000
13278,25000000
13279,21000000
13280,288000000
13281,24000000
13283,1515000000
13284,756000000
13285,451000000
13286,118000000
13287,131000000
13288,12000000
13289,1395000000
13291,452000000
13293,210000000
13294,1278000000
13295,118000000
13296,25000000
13297,25000000
13298,92999999.99
13299,21000000
13300,15000000
13301,213000000
13302,2034000000
13305,71000000
13307,28000000
13309,424500000
13310,42000000
13311,53000000
13312,67000000.01
13313,19000000
13314,163000000
13315,19000000
13316,30000000
13317,18000000
13319,14000000
13321,169000000
13322,384999999.9
13323,39000000
13324,25000000
13325,26000000
13326,2634500000
13327,408000000
13328,14000000
13329,267000000
13330,3886000000
13331,351000000
13332,286000000
13333,390000000
13334,35000000
13335,74000000
13336,18000000
13337,377000000
13338,13000000
13341,21000000
13342,31000000
13343,168000000
13344,302000000
13345,39500000.03
13346,1042000000
13347,255000000
13348,83500000
13349,79000000.02
13350,468000000
13353,74000000.01
13354,696500000
13356,194000000
13357,411000000
13358,856000000
13359,27000000
13360,525000000
13361,44000000
13362,59000000
13364,169000000
13365,33000000
13366,45000000
13369,57000000
13370,16000000
13371,24000000
13372,81000000.01
13374,19000000
13375,12000000
13376,214000000
13378,99999999.99
13379,179000000
13380,14000000
13381,83499999.99
13382,18000000
13383,29000000
13384,25000000
13385,109000000
13386,19999999.99
13387,11000000
13389,19000000
13390,20000000
13391,4295000000
13393,271000000
13396,1683000000
13397,11000000
13398,184500000
13399,453000000
13401,4598000000
13402,5699000000
13403,12000000
13405,97000000
13406,21000000
13407,20000000
13408,23000000
13409,498000000
13410,651000000
13411,43000000
13413,28000000
13415,985000000
13416,403000000
13417,1163000000
13418,68000000
13419,11000000
13420,41000000.01
13421,260000000
13422,20000000
13423,1886150000
13424,1992000000
13425,357000000
13426,1222000000
13427,95999999.99
13428,585000000
13429,443000000
13430,1793000000
13431,25000000
13432,44000000.02
13433,213000000
13434,36000000
13435,59000000
13436,27000000
13437,1507000000
13439,11000000
13440,91000000
13441,531500000
13443,106000000
13444,20000000
13445,68000000.01
13446,16000000
13447,340000000
13448,168000000
13449,645000000
13450,60000000
13451,27000000
13452,108000000
13453,380000000
13454,284000000
13455,15000000
13456,105000000
13457,156000000
13459,14499999.99
13460,120000000
13461,103000000
13462,81000000.01
13463,802000000
13464,25000000
13465,72000000
13466,18500000
13467,86000000
13468,22000000
13469,392000000
13470,41000000
13471,51999999.99
13473,243000000
13474,449000000
13475,19999999.99
13476,14000000
13478,2372000000
13481,81000000
13484,1513500000
13485,161000000
13487,573000000
13488,33000000
13489,41000000.05
13490,36999999.98
13491,57000000
13494,41000000
13496,27000000
13497,271500000
13498,777000000
13500,63000000
13501,23000000
13502,97000000
13504,61000000
13505,28000000
13506,1553500000
13507,51000000.01
13508,159000000
13510,158500000
13511,53000000
13512,11500000
13516,79000000
13517,2866000000
13519,55999999.99
13520,30000000
13521,86000000
13522,11000000
13523,208000000
13526,16000000
13529,129000000
13530,12000000
13531,128000000
13533,327000000
13534,328000000
13536,89000000.01
13537,131000000
13538,375000000
13540,59000000
13542,179000000
13544,14000000
13545,18000000
13546,31000000
13547,207000000
13548,26999999.99
13549,53000000
13550,70000000
13551,24000000
13552,239500000
13553,11999999.98
13554,17000000
13555,381000000
13557,1016000000
13559,488000000
13560,2318000000
13561,204000000
13562,17000000
13563,90000000
13565,33500000.04
13566,1424000000
13568,142000000
13569,72000000
13570,13000000
13571,22999999.99
13572,7257000000
13574,763999999.9
13577,200000000
13578,98000000
13580,297000000
13583,104000000
13584,66500000
13585,107000000
13586,26000000
13587,1027000000
13588,12000000.01
13591,209500000
13592,220000000
13593,11000000
13594,120000000
13596,130000000
13597,82000000
13599,13000000
13602,488000000
13603,67999999.99
13604,2566000000
13605,52500000
13607,17000000
13608,171000000
13610,21000000
13611,37000000
13614,989000000.1
13615,43000000
13616,96000000.03
13617,83500000.05
13618,157000000
13621,260000000
13622,22000000.01
13623,18000000
13624,89000000.01
13625,317000000
13626,43499999.96
13627,148000000
13628,1015000000
13629,290000000
13630,465000000
13631,482000000
13633,262000000
13634,369500000
13635,224500000
13637,1229000000
13638,23000000
13639,665000000
13640,184000000
13641,37000000
13642,31499999.99
13643,82749999.92
13644,13000000
13645,123000000
13646,72000000
13647,208000000
13648,41000000
13649,78000000
13650,195000000
13651,95999999.99
13652,43000000
13654,59000000
13655,174000000
13656,110000000
13657,530000000
13658,105000000
13661,124000000
13662,197000000
13663,295000000
13664,133000000
13665,1011000000
13666,29000000.01
13667,99000000
13668,331000000
13669,20000000
13670,1171000000
13672,60000000
13673,530000000
13674,61000000
13675,611000000
13677,375000000
13678,630000000
13680,10999999.99
13681,23000000
13682,17000000
13683,73000000
13684,54000000
13685,52000000
13686,43000000
13687,211000000
13688,99500000
13689,49000000.01
13690,151000000
13692,2254000000
13693,543000000
13694,45000000
13695,241000000
13696,190000000
13698,723000000
13699,736000000
13701,87000000.01
13704,406500000
13706,112000000
13707,140000000
13708,14000000
13709,124000000
13710,140000000
13711,869500000
13712,48999999.99
13713,580000000
13714,135000000
13715,37000000
13716,72000000
13717,61000000
13718,155500000
13719,317000000
13720,234000000
13722,2686000000
13723,59000000
13724,138000000
13725,854000000
13727,224000000
13729,4764500000
13730,349000000
13732,476000000
13733,80000000
13734,13999999.99
13735,87000000
13736,151000000
13737,114000000
13739,77499999.99
13741,264000000
13742,629000000
13744,132000000
13746,520000000
13747,48000000
13748,10009500000
13754,250500000
13755,1791500000
13756,121000000
13758,585000000
13759,21000000
13762,37999999.99
13764,391000000
13766,10000000.01
13768,920000000
13769,386500000
13770,58000000.01
13771,119000000
13772,256000000
13775,358000000
13776,496000000
13777,130000000
13778,24000000.02
13779,1246500000
13780,197000000
13781,20000000
13782,224000000
13783,46999999.99
13785,676000000
13786,238000000
13787,29000000
13788,22177068.57
13789,11500000
13795,6492688.457
13799,4935957.401
13806,5147447.2
13807,4085701.955
13808,544068342.4
13811,26000000
13813,167000000
13814,195203614.9
13815,97891686.71
13816,22000000
13818,13000000
13819,263460767.6
13820,846239912.3
13821,17814111.43
13823,14000000
13825,33500000
